---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    1,848|
---------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|6410 |IC0132SRV |                    |476961673 |06/14/2009|81973305  |000170    |661-3895          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961673 |06/14/2009|81973305  |000110    |661-3806          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961673 |06/14/2009|81973305  |000090    |661-3800          |14.000    |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961673 |06/14/2009|81973305  |000080    |661-3780          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|6410 |IC0132SRV |                    |476961673 |06/14/2009|81973305  |000050    |661-3737          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961673 |06/14/2009|81973305  |000040    |661-3585          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000250    |922-7885          |8.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000260    |922-7887          |4.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000270    |922-7911          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000280    |922-7957          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000290    |922-8125          |17.000    |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000300    |922-8160          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000310    |922-8188          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000320    |922-8197          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000330    |922-8350          |6.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000340    |922-8383          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000350    |922-8462          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000360    |922-8519          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000370    |922-8540          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000380    |922-8563          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000390    |922-8617          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000400    |922-8667          |5.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000410    |B922-5463         |5.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000240    |922-7833          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000060    |922-5015          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000050    |922-4646          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000070    |922-6227          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000080    |922-6228          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000040    |652-0921          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000030    |652-0776          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000020    |076-1318          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000010    |076-1230          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000110    |922-7139          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000120    |922-7187          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000140    |922-7193          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000150    |922-7292          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000160    |922-7343          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000180    |922-7371          |2.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000200    |922-7504          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000210    |922-7580          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973306  |000230    |922-7754          |3.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0132SRV |                    |476961675 |06/14/2009|81973307  |000100    |922-6963          |1.000     |NLCC |06/29/2009|    |APPLE INDIA PRIVATE LIMITED        |SURVEY NO. 86, KOLLUR VILLAGE,          |
|6410 |IC0143SRV |                    |476961665 |06/14/2009|81973308  |000010    |661-4675          |3.000     |NLCC |06/25/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961665 |06/14/2009|81973308  |000020    |661-3230          |3.000     |NLCC |06/25/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961665 |06/14/2009|81973308  |000030    |922-8358          |3.000     |NLCC |06/25/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000490    |661-4723          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000480    |661-4708          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000470    |661-4706          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000460    |661-4700          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000450    |661-4670          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000440    |661-4659          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000430    |661-4642          |6.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000420    |661-4618          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000410    |661-4609          |4.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000400    |661-4589          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000390    |661-4579          |7.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000380    |661-4577          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000370    |661-4448          |3.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000360    |661-4421          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000630    |PA661-4712        |4.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000620    |KH661-5075        |11.000    |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000610    |KH661-4965        |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000600    |KH661-4766        |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000590    |KH661-4669        |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000580    |KH661-4326        |5.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000570    |FE661-3746        |7.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000560    |661-5101          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000550    |661-5070          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000540    |661-4958          |4.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000530    |661-4837          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000520    |661-4820          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000510    |661-4770          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000500    |661-4751          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000350    |661-4406          |9.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000170    |661-4087          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000160    |661-4043          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000150    |661-3919          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000140    |661-3906          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000130    |661-3905          |3.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000110    |661-3864          |2.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
|6410 |IC0143SRV |                    |476961725 |06/14/2009|81973309  |000100    |661-3857          |1.000     |NLCC |06/29/2009|    |APPLE KOREA SERVICE DEPARTMENT     |C/O SCHENKER KOREA LTD                  |
